Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Accounting_Standard__c,Allocation_Type__c,Allocation__c,Amount_Reference__c,Autonumber__c,Company_Identifier__c,Company_Ledger__c,Company__c,Consolidation_Ledger__c,Default_GL_Account__c,Default_Intercompany__c,Effective_End_Date__c,Effective_Start_Date__c,Expected_Sign__c,ExtId__c,FX_Date_Path__c,FX_Flow__c,GL_Account_Identifier__c,GL_Account_Reference_Value__c,GL_Account__c,Intercompany_Reference_Value__c,Intercompany__c,Line_Type__c,Object_Name__c,Object__c,Raise_Exceptions_for_Blank_Amounts__c,Role__c,Rule_Type__c,Statutory_Ledger__c,SubTransaction_Type__c,Subsidiary_Ledger__c,Suppress_Zero_Amount_Lines__c,Transaction__c,Unique_Key__c
a071I000001oKy6QAE,0051I000000r0mDQAQ,False,AR-0000000018,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000018,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQAht9100000I170a,,,,GL_Account__c,,,,,Journal_Entry__c,Journal Entry,False,,CR,False,,False,True,Accrual - Manual,a081I000000yNVYQA2|Journal_Entry__c||Accrual - Manual|||CR||2015-09-01 04:04:12
a071I000001oKy7QAE,0051I000000r0mDQAQ,False,AR-0000000019,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000019,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQBht9100000I170a,,,,GL_Account__c,,,,,Journal_Entry__c,Journal Entry,False,,DR,False,,False,True,Recurring Journal,a081I000000yNVYQA2|Journal_Entry__c||Recurring Journal|||DR||2015-09-01 04:04:12
a071I000001oKy8QAE,0051I000000r0mDQAQ,False,AR-0000000020,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000020,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQCht9100000I170a,,,,GL_Account__c,,,,,Journal_Entry__c,Journal Entry,False,,CR,False,,False,True,Recurring Journal,a081I000000yNVYQA2|Journal_Entry__c||Recurring Journal|||CR||2015-09-01 04:04:12
a071I000001oKy9QAE,0051I000000r0mDQAQ,False,AR-0000000021,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000021,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQDht9100000I170a,,,,,a1I1I000001NHePUAW,,,,Journal_Entry__c,Journal Entry,False,,DR,False,Bank Interest Income,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Bank Interest Income||DR||2015-09-01 04:04:12
a071I000001oKyAQAU,0051I000000r0mDQAQ,False,AR-0000000022,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-08T11:35:59.000+0000,2017-12-07T17:55:46.000+0000,2017-12-07T17:55:46.000+0000,a081I000000yNVYQA2,,,,0000000022,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQEht9100000I170a,,,,,a1I1I000001NHdaUAG,,,,Journal_Entry__c,Journal Entry,False,,CR,False,Bank Interest Income,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Bank Interest Income||CR||2015-09-01 04:04:12
a071I000001oKyBQAU,0051I000000r0mDQAQ,False,AR-0000000023,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000023,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQFht9100000I170a,,,,,a1I1I000001NHdEUAW,,,,Journal_Entry__c,Journal Entry,False,,DR,False,Bank Fees,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Bank Fees||DR||2015-09-01 04:04:12
a071I000001oKyCQAU,0051I000000r0mDQAQ,False,AR-0000000024,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000024,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQGht9100000I170a,,,,,a1I1I000001NHePUAW,,,,Journal_Entry__c,Journal Entry,False,,CR,False,Bank Fees,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Bank Fees||CR||2015-09-01 04:04:12
a071I000001oKyDQAU,0051I000000r0mDQAQ,False,AR-0000000025,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000025,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQHht9100000I170a,,,,,a1I1I000001NHePUAW,,,,Journal_Entry__c,Journal Entry,False,,DR,False,Bank Adjustment - Positive,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Bank Adjustment - Positive||DR||2015-09-01 04:04:12
a071I000001oKyEQAU,0051I000000r0mDQAQ,False,AR-0000000026,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000026,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQIht9100000I170a,,,,,a1I1I000001NHdUUAW,,,,Journal_Entry__c,Journal Entry,False,,CR,False,Bank Adjustment - Positive,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Bank Adjustment - Positive||CR||2015-09-01 04:04:12
a071I000001oKyFQAU,0051I000000r0mDQAQ,False,AR-0000000027,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000027,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQJht9100000I170a,,,,,a1I1I000001NHePUAW,,,,Journal_Entry__c,Journal Entry,False,,CR,False,Bank Adjustment - Negative,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Bank Adjustment - Negative||CR||2015-09-01 04:04:12
a071I000001oKyGQAU,0051I000000r0mDQAQ,False,AR-0000000028,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000028,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQKht9100000I170a,,,,,a1I1I000001NHdUUAW,,,,Journal_Entry__c,Journal Entry,False,,DR,False,Bank Adjustment - Negative,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Bank Adjustment - Negative||DR||2015-09-01 04:04:12
a071I000001oKyHQAU,0051I000000r0mDQAQ,False,AR-0000000029,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000029,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQLht9100000I170a,,,,,,,,,Journal_Entry__c,Journal Entry,False,,NA,False,Funds Transfer,False,True,Bank Transaction,a081I000000yNVYQA2|Journal_Entry__c||Bank Transaction|Funds Transfer||NA||2015-09-01 04:04:12
a071I000001oKyIQAU,0051I000000r0mDQAQ,False,AR-0000000030,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000030,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQMht9100000I170a,,,,GL_Account__c,,,,,Journal_Entry__c,Journal Entry,False,,DR,False,,False,True,Year End,a081I000000yNVYQA2|Journal_Entry__c||Year End|||DR||2015-09-01 04:04:12
a071I000001oKyJQAU,0051I000000r0mDQAQ,False,AR-0000000031,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000031,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQNht9100000I170a,,,,GL_Account__c,,,,,Journal_Entry__c,Journal Entry,False,,CR,False,,False,True,Year End,a081I000000yNVYQA2|Journal_Entry__c||Year End|||CR||2015-09-01 04:04:12
a071I000001oL2bQAE,0051I000000r0mDQAQ,False,AR-0000000297,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000297,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQCgt9100000I170a,,,,Fixed_Asset__r.GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,DR,False,Converted Asset,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Converted Asset||DR||2015-09-01 04:04:12
a071I000001oL2cQAE,0051I000000r0mDQAQ,False,AR-0000000298,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000298,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQDgt9100000I170a,,,,,a1I1I000001NHcFUAW,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,CR,False,Converted Asset,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Converted Asset||CR||2015-09-01 04:04:12
a071I000001oL2dQAE,0051I000000r0mDQAQ,False,AR-0000000299,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000299,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQEgt9100000I170a,,,,Fixed_Asset__r.Expense_GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,DR,False,Depreciation,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Depreciation||DR||2015-09-01 04:04:12
a071I000001oL2eQAE,0051I000000r0mDQAQ,False,AR-0000000300,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000300,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQFgt9100000I170a,,,,Fixed_Asset__r.Accumulated_Depreciation_GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,CR,False,Depreciation,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Depreciation||CR||2015-09-01 04:04:12
a071I000001oL2fQAE,0051I000000r0mDQAQ,False,AR-0000000301,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000301,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQGgt9100000I170a,,,,Fixed_Asset__r.Accumulated_Depreciation_GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,DR,False,Retire,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Retire||DR||2015-09-01 04:04:12
a071I000001oL2gQAE,0051I000000r0mDQAQ,False,AR-0000000302,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000302,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQHgt9100000I170a,,,,Fixed_Asset__r.GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,CR,False,Retire,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Retire||CR||2015-09-01 04:04:12
a071I000001oL2hQAE,0051I000000r0mDQAQ,False,AR-0000000303,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000303,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQIgt9100000I170a,,,,,a1I1I000001NHdWUAW,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,DR,False,Residual,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Residual||DR||2015-09-01 04:04:12
a071I000001oL2iQAE,0051I000000r0mDQAQ,False,AR-0000000304,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000304,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQJgt9100000I170a,,,,Fixed_Asset__r.GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,CR,False,Residual,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Residual||CR||2015-09-01 04:04:12
a071I000001oL2jQAE,0051I000000r0mDQAQ,False,AR-0000000305,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,Fixed_Asset__r.Total_Depreciated_Value__c,0000000305,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQKgt9100000I170a,,,,Fixed_Asset__r.Accumulated_Depreciation_GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,DR,False,Asset to Inventory,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Asset to Inventory||DR|-9434601|2015-09-01 04:04:12
a071I000001oL2kQAE,0051I000000r0mDQAQ,False,AR-0000000306,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,Value_Upon_Depreciation__c,0000000306,,True,,False,True,True,,2015-09-01T11:04:12.000+0000,Positive,&QAQLgt9100000I170a,,,,,a1I1I000001NHcFUAW,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,DR,False,Asset to Inventory,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Asset to Inventory||DR|862146155|2015-09-01 04:04:12
a071I000001oL2lQAE,0051I000000r0mDQAQ,False,AR-0000000307,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,Fixed_Asset__r.Acquisition_Cost__c,0000000307,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQMgt9100000I170a,,,,Fixed_Asset__r.GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,CR,False,Asset to Inventory,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Asset to Inventory||CR|-483770293|2015-09-01 04:04:12
a071I000001oL2mQAE,0051I000000r0mDQAQ,False,AR-0000000308,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,Fixed_Asset__r.Total_Adjustments__c,0000000308,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQNgt9100000I170a,,,,Fixed_Asset__r.GL_Account__c,,,,,Fixed_Asset_Depreciation__c,Fixed Asset Depreciation,False,,CR,False,Asset to Inventory,False,False,Fixed Asset Depreciation,a081I000000yNVYQA2|Fixed_Asset_Depreciation__c||Fixed Asset Depreciation|Asset to Inventory||CR|-376543549|2015-09-01 04:04:12
a071I000001oL2nQAE,0051I000000r0mDQAQ,False,AR-0000000309,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000309,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQPgt9100000I170a,,,,,a1I1I000001NHcFUAW,,,,Fixed_Asset_Adjustment__c,Fixed Asset Adjustment,False,,CR,False,Repair,False,False,Fixed Asset Adjustment,a081I000000yNVYQA2|Fixed_Asset_Adjustment__c||Fixed Asset Adjustment|Repair||CR||2015-09-01 04:04:12
a071I000001oL2oQAE,0051I000000r0mDQAQ,False,AR-0000000310,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000310,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQQgt9100000I170a,,,,Fixed_Asset__r.GL_Account__c,,,,,Fixed_Asset_Adjustment__c,Fixed Asset Adjustment,False,,DR,False,Upgrade,False,False,Fixed Asset Adjustment,a081I000000yNVYQA2|Fixed_Asset_Adjustment__c||Fixed Asset Adjustment|Upgrade||DR||2015-09-01 04:04:12
a071I000001oL2pQAE,0051I000000r0mDQAQ,False,AR-0000000311,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000311,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQRgt9100000I170a,,,,,a1I1I000001NHcFUAW,,,,Fixed_Asset_Adjustment__c,Fixed Asset Adjustment,False,,CR,False,Upgrade,False,False,Fixed Asset Adjustment,a081I000000yNVYQA2|Fixed_Asset_Adjustment__c||Fixed Asset Adjustment|Upgrade||CR||2015-09-01 04:04:12
a071I000001oL2qQAE,0051I000000r0mDQAQ,False,AR-0000000312,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000312,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQSgt9100000I170a,,,,,a1I1I000001NHeSUAW,Invoice__r.To_Company__c,,,Invoice__c,Invoice,False,Payee,DR,False,,False,False,Intercompany Cross Charge,a081I000000yNVYQA2|Invoice__c|Payee|Intercompany Cross Charge|||DR||2015-09-01 04:04:12
a071I000001oL2rQAE,0051I000000r0mDQAQ,False,AR-0000000313,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000313,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQTgt9100000I170a,,,,Accounting_Default__r.GL_Account__c,,Invoice__r.To_Company__c,,,Invoice__c,Invoice,False,Payee,CR,False,,False,False,Intercompany Cross Charge,a081I000000yNVYQA2|Invoice__c|Payee|Intercompany Cross Charge|||CR||2015-09-01 04:04:12
a071I000001oKyKQAU,0051I000000r0mDQAQ,False,AR-0000000032,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000032,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQOht9100000I170a,,,,GL_Account__c,,,,,Journal_Entry__c,Journal Entry,False,,DR,False,,False,True,UFX,a081I000000yNVYQA2|Journal_Entry__c||UFX|||DR||2015-09-01 04:04:12
a071I000001oKyLQAU,0051I000000r0mDQAQ,False,AR-0000000033,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000033,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQPht9100000I170a,,,,GL_Account__c,,,,,Journal_Entry__c,Journal Entry,False,,CR,False,,False,True,UFX,a081I000000yNVYQA2|Journal_Entry__c||UFX|||CR||2015-09-01 04:04:12
a071I000001oKyMQAU,0051I000000r0mDQAQ,False,AR-0000000034,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,Sales_Tax__c,0000000034,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQKat9100000I170a,,,,,a1I1I000001NHcaUAG,,,,Customer_Invoice__c,Customer Invoice,False,,CR,False,Goods,False,False,RMA-Credit,a081I000000yNVYQA2|Customer_Invoice__c||RMA-Credit|Goods||CR|1902151810|2015-09-01 04:04:12
a071I000001oKyNQAU,0051I000000r0mDQAQ,False,AR-0000000035,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,Value_Added_Tax__c,0000000035,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQLat9100000I170a,,,,,a1I1I000001NHcbUAG,,,,Customer_Invoice__c,Customer Invoice,False,,CR,False,Goods,False,False,RMA-Credit,a081I000000yNVYQA2|Customer_Invoice__c||RMA-Credit|Goods||CR|1242151120|2015-09-01 04:04:12
a071I000001oKyOQAU,0051I000000r0mDQAQ,False,AR-0000000036,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,Line,Discount,Allowance_Amount__c,0000000036,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQOat9100000I170a,,,,,a1I1I000001NHe4UAG,,,,Customer_Invoice__c,Customer Invoice,False,,CR,False,Goods,False,False,RMA-Credit,a081I000000yNVYQA2|Customer_Invoice__c||RMA-Credit|Goods||CR|444378939|Line|Discount|2015-09-01 04:04:12
a071I000001oKyPQAU,0051I000000r0mDQAQ,False,AR-0000000037,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,Amount__c,0000000037,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQPat9100000I170a,,,,,a1I1I000001NHeRUAW,,,,Customer_Invoice__c,Customer Invoice,False,,DR,False,Expense,False,False,RMA-Credit,a081I000000yNVYQA2|Customer_Invoice__c||RMA-Credit|Expense||DR|1629939120|2015-09-01 04:04:12
a071I000001oKyQQAU,0051I000000r0mDQAQ,False,AR-0000000038,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,Sales_Tax__c,0000000038,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQRat9100000I170a,,,,,a1I1I000001NHcaUAG,,,,Customer_Invoice__c,Customer Invoice,False,,CR,False,Expense,False,False,RMA-Credit,a081I000000yNVYQA2|Customer_Invoice__c||RMA-Credit|Expense||CR|1902151810|2015-09-01 04:04:12
a071I000001oKyRQAU,0051I000000r0mDQAQ,False,AR-0000000039,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,Value_Added_Tax__c,0000000039,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQSat9100000I170a,,,,,a1I1I000001NHcbUAG,,,,Customer_Invoice__c,Customer Invoice,False,,CR,False,Expense,False,False,RMA-Credit,a081I000000yNVYQA2|Customer_Invoice__c||RMA-Credit|Expense||CR|1242151120|2015-09-01 04:04:12
a071I000001oKySQAU,0051I000000r0mDQAQ,False,AR-0000000040,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,Line,Discount,Allowance_Amount__c,0000000040,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQVat9100000I170a,,,,,a1I1I000001NHe4UAG,,,,Customer_Invoice__c,Customer Invoice,False,,CR,False,Expense,False,False,RMA-Credit,a081I000000yNVYQA2|Customer_Invoice__c||RMA-Credit|Expense||CR|444378939|Line|Discount|2015-09-01 04:04:12
a071I000001oKyTQAU,0051I000000r0mDQAQ,False,AR-0000000041,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000041,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQWat9100000I170a,,,,,,,,,Customer_Invoice__c,Customer Invoice,False,,NA,False,,False,False,Overpayment,a081I000000yNVYQA2|Customer_Invoice__c||Overpayment|||NA||2015-09-01 04:04:12
a071I000001oKyUQAU,0051I000000r0mDQAQ,False,AR-0000000042,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,,,a081I000000yNVYQA2,,,,0000000042,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQXat9100000I170a,,,,,,,,,Customer_Invoice__c,Customer Invoice,False,,NA,False,,False,False,Prepayment,a081I000000yNVYQA2|Customer_Invoice__c||Prepayment|||NA||2015-09-01 04:04:12
