sObject,extID,name,src_ID,dest_ID
GL_Account__c,&IAUlOk1000000I1I1a,680000 - Depreciation & Amortization Expense,a1I1I0000001kOlUAI,a1I1I000001NHdIUAW
GL_Account__c,&IAUmOk1000000I1I1a,680100 - Depreciation-Bldgs & Imprvs,a1I1I0000001kOmUAI,a1I1I000001NHdJUAW
GL_Account__c,&IAUjOk1000000I1I1a,670400 - Office Supplies,a1I1I0000001kOjUAI,a1I1I000001NHdKUAW
GL_Account__c,&IAUnOk1000000I1I1a,680200 - Depreciation-Leasehold Imprvs,a1I1I0000001kOnUAI,a1I1I000001NHdLUAW
GL_Account__c,&IAUoOk1000000I1I1a,680300 - Depreciation-Equipment,a1I1I0000001kOoUAI,a1I1I000001NHdMUAW
GL_Account__c,&IAUpOk1000000I1I1a,680400 - Depreciation-Furniture & Fixtures,a1I1I0000001kOpUAI,a1I1I000001NHdNUAW
GL_Account__c,&IAUqOk1000000I1I1a,680500 - Amortization,a1I1I0000001kOqUAI,a1I1I000001NHdOUAW
GL_Account__c,&IAUrOk1000000I1I1a,690000 - Taxes & Licenses,a1I1I0000001kOrUAI,a1I1I000001NHdPUAW
GL_Account__c,&IAUsOk1000000I1I1a,690100 - Property Taxes,a1I1I0000001kOsUAI,a1I1I000001NHdQUAW
GL_Account__c,&IAUtOk1000000I1I1a,690200 - Sales & Use Taxes,a1I1I0000001kOtUAI,a1I1I000001NHdRUAW
GL_Account__c,&IAUuOk1000000I1I1a,700000 - Other Expense,a1I1I0000001kOuUAI,a1I1I000001NHdSUAW
GL_Account__c,&IAUvOk1000000I1I1a,700300 - Rounding Expense,a1I1I0000001kOvUAI,a1I1I000001NHdTUAW
GL_Account__c,&IAUwOk1000000I1I1a,700400 - Cash Over and Short,a1I1I0000001kOwUAI,a1I1I000001NHdUUAW
GL_Account__c,&IAUxOk1000000I1I1a,700600 - Interest Expense,a1I1I0000001kOxUAI,a1I1I000001NHdVUAW
GL_Account__c,&IAUyOk1000000I1I1a,700700 - Gain / (Loss) on Disposal of Assets,a1I1I0000001kOyUAI,a1I1I000001NHdWUAW
GL_Account__c,&IAUzOk1000000I1I1a,700800 - Unrealized FX,a1I1I0000001kOzUAI,a1I1I000001NHdXUAW
GL_Account__c,&IAU0Pk1000000I1I1a,700900 - Realized FX,a1I1I0000001kP0UAI,a1I1I000001NHdYUAW
GL_Account__c,&IAU1Pk1000000I1I1a,800000 - Other Non-Operating Income,a1I1I0000001kP1UAI,a1I1I000001NHdZUAW
GL_Account__c,&IAU2Pk1000000I1I1a,800100 - Interest Income,a1I1I0000001kP2UAI,a1I1I000001NHdaUAG
GL_Account__c,&IAU3Pk1000000I1I1a,800200 - Dividend Income,a1I1I0000001kP3UAI,a1I1I000001NHdbUAG
GL_Account__c,&YAUKNk1000000I1I1a,233000 - Employee Benefits Payable,a1I1I0000001kNKUAY,a1I1I000001NHdcUAG
GL_Account__c,&YAULNk1000000I1I1a,234000 - 401-K Deductions Payable,a1I1I0000001kNLUAY,a1I1I000001NHddUAG
GL_Account__c,&YAUMNk1000000I1I1a,235000 - Health Insurance Payable,a1I1I0000001kNMUAY,a1I1I000001NHdeUAG
GL_Account__c,&YAUNNk1000000I1I1a,236000 - Federal Payroll Taxes Payable,a1I1I0000001kNNUAY,a1I1I000001NHdfUAG
GL_Account__c,&YAUONk1000000I1I1a,236500 - FUTA Tax Payable,a1I1I0000001kNOUAY,a1I1I000001NHdgUAG
GL_Account__c,&YAUPNk1000000I1I1a,237000 - State Payroll Taxes Payable,a1I1I0000001kNPUAY,a1I1I000001NHdhUAG
GL_Account__c,&YAUQNk1000000I1I1a,237500 - SUTA Payable,a1I1I0000001kNQUAY,a1I1I000001NHdiUAG
GL_Account__c,&YAURNk1000000I1I1a,237800 - Interest Payable,a1I1I0000001kNRUAY,a1I1I000001NHdjUAG
GL_Account__c,&YAUSNk1000000I1I1a,238000 - Local Payroll Taxes Payable,a1I1I0000001kNSUAY,a1I1I000001NHdkUAG
GL_Account__c,&YAUTNk1000000I1I1a,239000 - Income Taxes Payable,a1I1I0000001kNTUAY,a1I1I000001NHdlUAG
GL_Account__c,&YAUUNk1000000I1I1a,240000 - Other Taxes Payable,a1I1I0000001kNUUAY,a1I1I000001NHdmUAG
GL_Account__c,&YAUVNk1000000I1I1a,242000 - Current Portion of Long-term Debt,a1I1I0000001kNVUAY,a1I1I000001NHdnUAG
GL_Account__c,&YAUWNk1000000I1I1a,244000 - Prepayments Received,a1I1I0000001kNWUAY,a1I1I000001NHdoUAG
GL_Account__c,&YAUXNk1000000I1I1a,244500 - Bank Line of Credit,a1I1I0000001kNXUAY,a1I1I000001NHdpUAG
GL_Account__c,&YAUYNk1000000I1I1a,245000 - Notes Payable - Short-term,a1I1I0000001kNYUAY,a1I1I000001NHdqUAG
GL_Account__c,&YAUZNk1000000I1I1a,247000 - Warranty Liability,a1I1I0000001kNZUAY,a1I1I000001NHdrUAG
GL_Account__c,&IAUaNk1000000I1I1a,248000 - Other Current Liabilities,a1I1I0000001kNaUAI,a1I1I000001NHdsUAG
GL_Account__c,&IAUbNk1000000I1I1a,250000 - Deferred Revenue,a1I1I0000001kNbUAI,a1I1I000001NHdtUAG
GL_Account__c,&IAUcNk1000000I1I1a,270000 - Notes Payable - Long-term,a1I1I0000001kNcUAI,a1I1I000001NHduUAG
GL_Account__c,&IAUeNk1000000I1I1a,274000 - Other Long-term Liabilities,a1I1I0000001kNeUAI,a1I1I000001NHdvUAG
GL_Account__c,&IAUfNk1000000I1I1a,300000 - Preferred Stock,a1I1I0000001kNfUAI,a1I1I000001NHdwUAG
GL_Account__c,&IAUgNk1000000I1I1a,301000 - Common Stock,a1I1I0000001kNgUAI,a1I1I000001NHdxUAG
GL_Account__c,&IAUhNk1000000I1I1a,302000 - Additional paid-in capital,a1I1I0000001kNhUAI,a1I1I000001NHdyUAG
GL_Account__c,&IAUiNk1000000I1I1a,302500 - Interco Additional Paid-in-Capital,a1I1I0000001kNiUAI,a1I1I000001NHdzUAG
GL_Account__c,&IAUjNk1000000I1I1a,302600 - Dividends,a1I1I0000001kNjUAI,a1I1I000001NHe0UAG
GL_Account__c,&IAUkNk1000000I1I1a,303000 - Retained Earnings,a1I1I0000001kNkUAI,a1I1I000001NHe1UAG
GL_Account__c,&IAUlNk1000000I1I1a,400000 - Revenue,a1I1I0000001kNlUAI,a1I1I000001NHe2UAG
GL_Account__c,&IAUmNk1000000I1I1a,480000 - Sales Returns and Allowances,a1I1I0000001kNmUAI,a1I1I000001NHe3UAG
GL_Account__c,&IAUnNk1000000I1I1a,490000 - Sales Discounts,a1I1I0000001kNnUAI,a1I1I000001NHe4UAG
GL_Account__c,&IAUoNk1000000I1I1a,490005 - Unearned Sales Discounts,a1I1I0000001kNoUAI,a1I1I000001NHe5UAG
GL_Account__c,&IAUpNk1000000I1I1a,500000 - Cost of Goods Sold (Material),a1I1I0000001kNpUAI,a1I1I000001NHe6UAG
GL_Account__c,&IAUqNk1000000I1I1a,505000 - Purchase Price Variance,a1I1I0000001kNqUAI,a1I1I000001NHe7UAG
GL_Account__c,&IAUrNk1000000I1I1a,506000 - Raw Material Purchases,a1I1I0000001kNrUAI,a1I1I000001NHe8UAG
GL_Account__c,&IAUsNk1000000I1I1a,510000 - Material Variance,a1I1I0000001kNsUAI,a1I1I000001NHe9UAG
GL_Account__c,&IAUdNk1000000I1I1a,272000 - Financing Lease Obligation,a1I1I0000001kNdUAI,a1I1I000001NHeAUAW
GL_Account__c,&IAUtNk1000000I1I1a,510500 - Labor Absorption,a1I1I0000001kNtUAI,a1I1I000001NHeBUAW
GL_Account__c,&IAUuNk1000000I1I1a,510600 - Overhead Absorption,a1I1I0000001kNuUAI,a1I1I000001NHeCUAW
GL_Account__c,&IAUvNk1000000I1I1a,510700 - Outside Processing Absorption,a1I1I0000001kNvUAI,a1I1I000001NHeDUAW
GL_Account__c,&IAUwNk1000000I1I1a,560000 - Material Scrap,a1I1I0000001kNwUAI,a1I1I000001NHeEUAW
GL_Account__c,&IAUxNk1000000I1I1a,570000 - Inventory Disposal,a1I1I0000001kNxUAI,a1I1I000001NHeFUAW
GL_Account__c,&IAUyNk1000000I1I1a,585000 - Inventory Adjustment,a1I1I0000001kNyUAI,a1I1I000001NHeGUAW
GL_Account__c,&IAUzNk1000000I1I1a,586000 - Inventory Revaluation,a1I1I0000001kNzUAI,a1I1I000001NHeHUAW
GL_Account__c,&IAU0Ok1000000I1I1a,590000 - Purchase Returns and Allowances,a1I1I0000001kO0UAI,a1I1I000001NHeIUAW
GL_Account__c,&IAU1Ok1000000I1I1a,595000 - Purchase Discounts,a1I1I0000001kO1UAI,a1I1I000001NHeJUAW
GL_Account__c,&IAU2Ok1000000I1I1a,600000 - Employee Expenses,a1I1I0000001kO2UAI,a1I1I000001NHeKUAW
GL_Account__c,&IAU3Ok1000000I1I1a,600100 - Regular - Hourly,a1I1I0000001kO3UAI,a1I1I000001NHeLUAW
GL_Account__c,&IAU4Ok1000000I1I1a,600200 - Regular - Salary,a1I1I0000001kO4UAI,a1I1I000001NHeMUAW
GL_Account__c,&YAUOMk1000000I1I1a,100000 - Petty Cash,a1I1I0000001kMOUAY,a1I1I000001NHeNUAW
GL_Account__c,&YAUPMk1000000I1I1a,101000 - Cash,a1I1I0000001kMPUAY,a1I1I000001NHeOUAW
GL_Account__c,&YAUQMk1000000I1I1a,101500 - Cash Clearing,a1I1I0000001kMQUAY,a1I1I000001NHePUAW
GL_Account__c,&YAURMk1000000I1I1a,102000 - Regular Checking Account,a1I1I0000001kMRUAY,a1I1I000001NHeQUAW
GL_Account__c,&YAUZMk1000000I1I1a,110000 - Accounts Receivable,a1I1I0000001kMZUAY,a1I1I000001NHeRUAW
GL_Account__c,&IAUaMk1000000I1I1a,112000 - Interco Accounts Receivable,a1I1I0000001kMaUAI,a1I1I000001NHeSUAW
GL_Account__c,&IAUbMk1000000I1I1a,113000 - Claims Receivable,a1I1I0000001kMbUAI,a1I1I000001NHeTUAW
GL_Account__c,&IAUcMk1000000I1I1a,114000 - Other Receivables,a1I1I0000001kMcUAI,a1I1I000001NHeUUAW
GL_Account__c,&IAUdMk1000000I1I1a,120000 - Raw Materials,a1I1I0000001kMdUAI,a1I1I000001NHeVUAW
GL_Account__c,&IAUeMk1000000I1I1a,120100 - Finished Goods,a1I1I0000001kMeUAI,a1I1I000001NHeWUAW
GL_Account__c,&IAUfMk1000000I1I1a,121000 - Work in Progress (Materials),a1I1I0000001kMfUAI,a1I1I000001NHeXUAW
GL_Account__c,&IAUgMk1000000I1I1a,122000 - Drop Ship Inventory,a1I1I0000001kMgUAI,a1I1I000001NHeYUAW
GL_Account__c,&IAUhMk1000000I1I1a,123000 - In-transit Inventory,a1I1I0000001kMhUAI,a1I1I000001NHeZUAW
GL_Account__c,&IAUiMk1000000I1I1a,124000 - Used Asset Inventory,a1I1I0000001kMiUAI,a1I1I000001NHeaUAG
GL_Account__c,&IAUjMk1000000I1I1a,140000 - Prepaid Expenses,a1I1I0000001kMjUAI,a1I1I000001NHebUAG
GL_Account__c,&YAUVMk1000000I1I1a,103000 - Payroll Checking Account,a1I1I0000001kMVUAY,a1I1I000001NHecUAG
GL_Account__c,&YAUWMk1000000I1I1a,104000 - Savings Account,a1I1I0000001kMWUAY,a1I1I000001NHedUAG
GL_Account__c,&YAUXMk1000000I1I1a,106000 - Investments - Money Market,a1I1I0000001kMXUAY,a1I1I000001NHeeUAG
GL_Account__c,&YAUYMk1000000I1I1a,107000 - Investments - Certificates of Deposit,a1I1I0000001kMYUAY,a1I1I000001NHefUAG
GL_Account__c,&IAUkMk1000000I1I1a,142000 - Notes Receivable - Short-term,a1I1I0000001kMkUAI,a1I1I000001NHegUAG
GL_Account__c,&IAUlMk1000000I1I1a,147000 - Other Current Assets,a1I1I0000001kMlUAI,a1I1I000001NHehUAG
GL_Account__c,&IAUmMk1000000I1I1a,147500 - Allowance for Doubtful Accounts,a1I1I0000001kMmUAI,a1I1I000001NHeiUAG
GL_Account__c,&IAUnMk1000000I1I1a,150000 - Furniture and Fixtures,a1I1I0000001kMnUAI,a1I1I000001NHejUAG
GL_Account__c,&IAUoMk1000000I1I1a,151000 - Equipment,a1I1I0000001kMoUAI,a1I1I000001NHekUAG
GL_Account__c,&IAUpMk1000000I1I1a,152000 - Computer Hardware,a1I1I0000001kMpUAI,a1I1I000001NHelUAG
GL_Account__c,&CAUe55P000000I1I1a,800300 - Freight Income,a1I1I000000P55eUAC,a1I1I000001NHemUAG
GL_Account__c,&CAUj55P000000I1I1a,900000 - Income Tax,a1I1I000000P55jUAC,a1I1I000001NHenUAG
GL_Type__c,&AAUsgl1000000I1J1a,Cost of Sales,a1J1I0000001lgsUAA,a1J1I000001AuVKUA0
GL_Type__c,&AAUvgl1000000I1J1a,Travel and Entertainment,a1J1I0000001lgvUAA,a1J1I000001AuVLUA0
GL_Type__c,&AAUqgl1000000I1J1a,Capital & Retained Earnings,a1J1I0000001lgqUAA,a1J1I000001AuVMUA0
GL_Type__c,&AAUrgl1000000I1J1a,Sales,a1J1I0000001lgrUAA,a1J1I000001AuVNUA0
GL_Type__c,&AAUtgl1000000I1J1a,Payroll,a1J1I0000001lgtUAA,a1J1I000001AuVOUA0
GL_Type__c,&AAUygl1000000I1J1a,Insurance Expense,a1J1I0000001lgyUAA,a1J1I000001AuVPUA0
GL_Type__c,&AAUngl1000000I1J1a,Long-Term Assets,a1J1I0000001lgnUAA,a1J1I000001AuVQUA0
GL_Type__c,&AAUxgl1000000I1J1a,Selling Expense,a1J1I0000001lgxUAA,a1J1I000001AuVRUA0
GL_Type__c,&AAUogl1000000I1J1a,Current Liabilities,a1J1I0000001lgoUAA,a1J1I000001AuVSUA0
GL_Type__c,&AAU2hl1000000I1J1a,Taxes and Licenses,a1J1I0000001lh2UAA,a1J1I000001AuVTUA0
GL_Type__c,&AAU1hl1000000I1J1a,Depreciation / Amortization,a1J1I0000001lh1UAA,a1J1I000001AuVUUA0
GL_Type__c,&AAUugl1000000I1J1a,Employee Benefits,a1J1I0000001lguUAA,a1J1I000001AuVVUA0
GL_Type__c,&AAUpgl1000000I1J1a,Long-Term Liabilities,a1J1I0000001lgpUAA,a1J1I000001AuVWUA0
GL_Type__c,&AAUmgl1000000I1J1a,Current Assets,a1J1I0000001lgmUAA,a1J1I000001AuVXUA0
GL_Type__c,&AAU4hl1000000I1J1a,Other Income,a1J1I0000001lh4UAA,a1J1I000001AuVYUA0
GL_Type__c,&AAUzgl1000000I1J1a,Professional Fees,a1J1I0000001lgzUAA,a1J1I000001AuVZUA0
GL_Type__c,&AAU5hl1000000I1J1a,Income Tax Expense,a1J1I0000001lh5UAA,a1J1I000001AuVaUAK
GL_Type__c,&AAU0hl1000000I1J1a,Other Administrative Expense,a1J1I0000001lh0UAA,a1J1I000001AuVbUAK
GL_Type__c,&AAUwgl1000000I1J1a,Other Operating Expense,a1J1I0000001lgwUAA,a1J1I000001AuVcUAK
GL_Type__c,&AAU3hl1000000I1J1a,Other Expenses,a1J1I0000001lh3UAA,a1J1I000001AuVdUAK
Company__c,&QAQWtb5000000I1g0a,LTE,a0g1I0000005btWQAQ,a0g1I000000ue06QAA
Company__c,&QAQXtb5000000I1g0a,"Outdoors, Inc.",a0g1I0000005btXQAQ,a0g1I000000ue07QAA
Currency__c,&0AQZHqM000000I1q0a,XAG,a0q1I000000MqHZQA0,a0q1I000001M8ajQAC
Currency__c,&KAQaHqM000000I1q0a,XAU,a0q1I000000MqHaQAK,a0q1I000001M8akQAC
Currency__c,&KAQbHqM000000I1q0a,XBA,a0q1I000000MqHbQAK,a0q1I000001M8alQAC
Currency__c,&KAQcHqM000000I1q0a,XBB,a0q1I000000MqHcQAK,a0q1I000001M8amQAC
Currency__c,&KAQdHqM000000I1q0a,XBC,a0q1I000000MqHdQAK,a0q1I000001M8anQAC
Currency__c,&KAQeHqM000000I1q0a,XBD,a0q1I000000MqHeQAK,a0q1I000001M8aoQAC
Currency__c,&KAQfHqM000000I1q0a,XCD,a0q1I000000MqHfQAK,a0q1I000001M8apQAC
Currency__c,&KAQgHqM000000I1q0a,XDR,a0q1I000000MqHgQAK,a0q1I000001M8aqQAC
Currency__c,&KAQhHqM000000I1q0a,XFU,a0q1I000000MqHhQAK,a0q1I000001M8arQAC
Currency__c,&KAQiHqM000000I1q0a,XOF,a0q1I000000MqHiQAK,a0q1I000001M8asQAC
Currency__c,&KAQjHqM000000I1q0a,XPD,a0q1I000000MqHjQAK,a0q1I000001M8atQAC
Currency__c,&KAQkHqM000000I1q0a,XPF,a0q1I000000MqHkQAK,a0q1I000001M8auQAC
Currency__c,&0AQLHqM000000I1q0a,TWD,a0q1I000000MqHLQA0,a0q1I000001M8avQAC
Currency__c,&0AQMHqM000000I1q0a,TZS,a0q1I000000MqHMQA0,a0q1I000001M8awQAC
Currency__c,&0AQNHqM000000I1q0a,UAH,a0q1I000000MqHNQA0,a0q1I000001M8axQAC
Currency__c,&0AQOHqM000000I1q0a,UGX,a0q1I000000MqHOQA0,a0q1I000001M8ayQAC
Currency__c,&0AQPHqM000000I1q0a,USN,a0q1I000000MqHPQA0,a0q1I000001M8azQAC
Currency__c,&0AQQHqM000000I1q0a,USS,a0q1I000000MqHQQA0,a0q1I000001M8b0QAC
Currency__c,&0AQRHqM000000I1q0a,UYI,a0q1I000000MqHRQA0,a0q1I000001M8b1QAC
Currency__c,&0AQSHqM000000I1q0a,UYU,a0q1I000000MqHSQA0,a0q1I000001M8b2QAC
Currency__c,&0AQTHqM000000I1q0a,UZS,a0q1I000000MqHTQA0,a0q1I000001M8b3QAC
Currency__c,&0AQUHqM000000I1q0a,VEF,a0q1I000000MqHUQA0,a0q1I000001M8b4QAC
Currency__c,&0AQVHqM000000I1q0a,VND,a0q1I000000MqHVQA0,a0q1I000001M8b5QAC
Currency__c,&0AQWHqM000000I1q0a,VUV,a0q1I000000MqHWQA0,a0q1I000001M8b6QAC
Currency__c,&0AQXHqM000000I1q0a,WST,a0q1I000000MqHXQA0,a0q1I000001M8b7QAC
Currency__c,&0AQYHqM000000I1q0a,XAF,a0q1I000000MqHYQA0,a0q1I000001M8b8QAC
Currency__c,&KAQlHqM000000I1q0a,XPT,a0q1I000000MqHlQAK,a0q1I000001M8b9QAC
Currency__c,&KAQmHqM000000I1q0a,XSU,a0q1I000000MqHmQAK,a0q1I000001M8bAQAS
Currency__c,&KAQnHqM000000I1q0a,XUA,a0q1I000000MqHnQAK,a0q1I000001M8bBQAS
Currency__c,&KAQoHqM000000I1q0a,YER,a0q1I000000MqHoQAK,a0q1I000001M8bCQAS
Currency__c,&KAQpHqM000000I1q0a,ZAR,a0q1I000000MqHpQAK,a0q1I000001M8bDQAS
Currency__c,&KAQqHqM000000I1q0a,ZMW,a0q1I000000MqHqQAK,a0q1I000001M8bEQAS
Currency__c,&KAQhFqM000000I1q0a,DKK,a0q1I000000MqFhQAK,a0q1I000001M8bFQAS
Currency__c,&KAQmFqM000000I1q0a,ETB,a0q1I000000MqFmQAK,a0q1I000001M8bGQAS
Currency__c,&KAQiFqM000000I1q0a,DOP,a0q1I000000MqFiQAK,a0q1I000001M8bHQAS
Currency__c,&KAQjFqM000000I1q0a,DZD,a0q1I000000MqFjQAK,a0q1I000001M8bIQAS
Currency__c,&KAQkFqM000000I1q0a,EGP,a0q1I000000MqFkQAK,a0q1I000001M8bJQAS
Currency__c,&KAQlFqM000000I1q0a,ERN,a0q1I000000MqFlQAK,a0q1I000001M8bKQAS
Currency__c,&KAQnFqM000000I1q0a,EUR,a0q1I000000MqFnQAK,a0q1I000001M8bLQAS
Currency__c,&KAQ1FqM000000I1q0a,CAD,a0q1I000000MqF1QAK,a0q1I000001M8bMQAS
Currency__c,&KAQ2FqM000000I1q0a,AED,a0q1I000000MqF2QAK,a0q1I000001M8bNQAS
Currency__c,&KAQ3FqM000000I1q0a,AFN,a0q1I000000MqF3QAK,a0q1I000001M8bOQAS
Currency__c,&KAQ4FqM000000I1q0a,ALL,a0q1I000000MqF4QAK,a0q1I000001M8bPQAS
Currency__c,&KAQ5FqM000000I1q0a,AMD,a0q1I000000MqF5QAK,a0q1I000001M8bQQAS
Currency__c,&KAQ6FqM000000I1q0a,ANG,a0q1I000000MqF6QAK,a0q1I000001M8bRQAS
Currency__c,&KAQ7FqM000000I1q0a,AOA,a0q1I000000MqF7QAK,a0q1I000001M8bSQAS
Currency__c,&KAQ8FqM000000I1q0a,ARS,a0q1I000000MqF8QAK,a0q1I000001M8bTQAS
Currency__c,&KAQ9FqM000000I1q0a,AUD,a0q1I000000MqF9QAK,a0q1I000001M8bUQAS
Currency__c,&0AQAFqM000000I1q0a,AWG,a0q1I000000MqFAQA0,a0q1I000001M8bVQAS
Currency__c,&KAQ0FqM000000I1q0a,USD,a0q1I000000MqF0QAK,a0q1I000001M8bWQAS
Currency__c,&0AQBFqM000000I1q0a,AZN,a0q1I000000MqFBQA0,a0q1I000001M8bXQAS
Currency__c,&0AQCFqM000000I1q0a,BAM,a0q1I000000MqFCQA0,a0q1I000001M8bYQAS
Currency__c,&0AQDFqM000000I1q0a,BBD,a0q1I000000MqFDQA0,a0q1I000001M8bZQAS
Currency__c,&0AQEFqM000000I1q0a,BDT,a0q1I000000MqFEQA0,a0q1I000001M8baQAC
Currency__c,&0AQFFqM000000I1q0a,BGN,a0q1I000000MqFFQA0,a0q1I000001M8bbQAC
Currency__c,&0AQGFqM000000I1q0a,BHD,a0q1I000000MqFGQA0,a0q1I000001M8bcQAC
Currency__c,&0AQHFqM000000I1q0a,BIF,a0q1I000000MqFHQA0,a0q1I000001M8bdQAC
Currency__c,&0AQIFqM000000I1q0a,BMD,a0q1I000000MqFIQA0,a0q1I000001M8beQAC
Currency__c,&0AQJFqM000000I1q0a,BND,a0q1I000000MqFJQA0,a0q1I000001M8bfQAC
Currency__c,&0AQKFqM000000I1q0a,BOB,a0q1I000000MqFKQA0,a0q1I000001M8bgQAC
Currency__c,&0AQLFqM000000I1q0a,BOV,a0q1I000000MqFLQA0,a0q1I000001M8bhQAC
Currency__c,&0AQMFqM000000I1q0a,BRL,a0q1I000000MqFMQA0,a0q1I000001M8biQAC
Currency__c,&0AQNFqM000000I1q0a,BSD,a0q1I000000MqFNQA0,a0q1I000001M8bjQAC
Currency__c,&0AQOFqM000000I1q0a,BTN,a0q1I000000MqFOQA0,a0q1I000001M8bkQAC
Currency__c,&0AQPFqM000000I1q0a,BWP,a0q1I000000MqFPQA0,a0q1I000001M8blQAC
Currency__c,&0AQQFqM000000I1q0a,BYN,a0q1I000000MqFQQA0,a0q1I000001M8bmQAC
Currency__c,&0AQRFqM000000I1q0a,BYR,a0q1I000000MqFRQA0,a0q1I000001M8bnQAC
Currency__c,&0AQSFqM000000I1q0a,BZD,a0q1I000000MqFSQA0,a0q1I000001M8boQAC
Currency__c,&0AQTFqM000000I1q0a,CDF,a0q1I000000MqFTQA0,a0q1I000001M8bpQAC
Currency__c,&0AQUFqM000000I1q0a,CHF,a0q1I000000MqFUQA0,a0q1I000001M8bqQAC
Currency__c,&0AQVFqM000000I1q0a,CHW,a0q1I000000MqFVQA0,a0q1I000001M8brQAC
Currency__c,&0AQWFqM000000I1q0a,CLF,a0q1I000000MqFWQA0,a0q1I000001M8bsQAC
Currency__c,&0AQXFqM000000I1q0a,CLP,a0q1I000000MqFXQA0,a0q1I000001M8btQAC
Currency__c,&0AQYFqM000000I1q0a,CNY,a0q1I000000MqFYQA0,a0q1I000001M8buQAC
Currency__c,&0AQZFqM000000I1q0a,COP,a0q1I000000MqFZQA0,a0q1I000001M8bvQAC
Currency__c,&KAQaFqM000000I1q0a,COU,a0q1I000000MqFaQAK,a0q1I000001M8bwQAC
Currency__c,&KAQbFqM000000I1q0a,CRC,a0q1I000000MqFbQAK,a0q1I000001M8bxQAC
Currency__c,&KAQcFqM000000I1q0a,CUC,a0q1I000000MqFcQAK,a0q1I000001M8byQAC
Currency__c,&KAQdFqM000000I1q0a,CUP,a0q1I000000MqFdQAK,a0q1I000001M8bzQAC
Currency__c,&KAQeFqM000000I1q0a,CVE,a0q1I000000MqFeQAK,a0q1I000001M8c0QAC
Currency__c,&KAQfFqM000000I1q0a,CZK,a0q1I000000MqFfQAK,a0q1I000001M8c1QAC
Currency__c,&KAQgFqM000000I1q0a,DJF,a0q1I000000MqFgQAK,a0q1I000001M8c2QAC
Currency__c,&0AQEGqM000000I1q0a,KMF,a0q1I000000MqGEQA0,a0q1I000001M8c3QAC
Currency__c,&0AQFGqM000000I1q0a,KPW,a0q1I000000MqGFQA0,a0q1I000001M8c4QAC
Currency__c,&0AQGGqM000000I1q0a,KRW,a0q1I000000MqGGQA0,a0q1I000001M8c5QAC
Currency__c,&0AQHGqM000000I1q0a,KWD,a0q1I000000MqGHQA0,a0q1I000001M8c6QAC
Currency__c,&0AQIGqM000000I1q0a,KYD,a0q1I000000MqGIQA0,a0q1I000001M8c7QAC
Currency__c,&0AQJGqM000000I1q0a,KZT,a0q1I000000MqGJQA0,a0q1I000001M8c8QAC
Currency__c,&0AQKGqM000000I1q0a,LAK,a0q1I000000MqGKQA0,a0q1I000001M8c9QAC
Currency__c,&0AQLGqM000000I1q0a,LBP,a0q1I000000MqGLQA0,a0q1I000001M8cAQAS
Currency__c,&0AQMGqM000000I1q0a,LKR,a0q1I000000MqGMQA0,a0q1I000001M8cBQAS
Currency__c,&0AQNGqM000000I1q0a,LRD,a0q1I000000MqGNQA0,a0q1I000001M8cCQAS
Currency__c,&0AQOGqM000000I1q0a,LSL,a0q1I000000MqGOQA0,a0q1I000001M8cDQAS
Currency__c,&0AQPGqM000000I1q0a,LYD,a0q1I000000MqGPQA0,a0q1I000001M8cEQAS
Currency__c,&0AQQGqM000000I1q0a,MAD,a0q1I000000MqGQQA0,a0q1I000001M8cFQAS
Currency__c,&0AQRGqM000000I1q0a,MDL,a0q1I000000MqGRQA0,a0q1I000001M8cGQAS
Currency__c,&KAQpFqM000000I1q0a,FKP,a0q1I000000MqFpQAK,a0q1I000001M8cHQAS
Currency__c,&KAQqFqM000000I1q0a,CHE,a0q1I000000MqFqQAK,a0q1I000001M8cIQAS
Currency__c,&KAQrFqM000000I1q0a,GBP,a0q1I000000MqFrQAK,a0q1I000001M8cJQAS
Currency__c,&KAQoFqM000000I1q0a,FJD,a0q1I000000MqFoQAK,a0q1I000001M8cKQAS
Currency__c,&KAQsFqM000000I1q0a,GEL,a0q1I000000MqFsQAK,a0q1I000001M8cLQAS
Currency__c,&KAQtFqM000000I1q0a,GHS,a0q1I000000MqFtQAK,a0q1I000001M8cMQAS
Currency__c,&KAQuFqM000000I1q0a,GIP,a0q1I000000MqFuQAK,a0q1I000001M8cNQAS
Currency__c,&0AQTGqM000000I1q0a,MKD,a0q1I000000MqGTQA0,a0q1I000001M8cOQAS
Currency__c,&0AQUGqM000000I1q0a,MMK,a0q1I000000MqGUQA0,a0q1I000001M8cPQAS
Currency__c,&0AQVGqM000000I1q0a,MNT,a0q1I000000MqGVQA0,a0q1I000001M8cQQAS
Currency__c,&0AQWGqM000000I1q0a,MOP,a0q1I000000MqGWQA0,a0q1I000001M8cRQAS
Currency__c,&0AQXGqM000000I1q0a,MRO,a0q1I000000MqGXQA0,a0q1I000001M8cSQAS
Currency__c,&0AQSGqM000000I1q0a,MGA,a0q1I000000MqGSQA0,a0q1I000001M8cTQAS
Currency__c,&0AQYGqM000000I1q0a,MUR,a0q1I000000MqGYQA0,a0q1I000001M8cUQAS
Currency__c,&0AQZGqM000000I1q0a,MVR,a0q1I000000MqGZQA0,a0q1I000001M8cVQAS
Currency__c,&KAQaGqM000000I1q0a,MWK,a0q1I000000MqGaQAK,a0q1I000001M8cWQAS
