Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,KSPRING17__Accounting_Standard__c,KSPRING17__Allocation_Type__c,KSPRING17__Allocation__c,KSPRING17__Amount_Reference__c,KSPRING17__Autonumber__c,KSPRING17__Company_Identifier__c,KSPRING17__Company_Ledger__c,KSPRING17__Company__c,KSPRING17__Consolidation_Ledger__c,KSPRING17__Default_GL_Account__c,KSPRING17__Default_Intercompany__c,KSPRING17__Effective_End_Date__c,KSPRING17__Effective_Start_Date__c,KSPRING17__Expected_Sign__c,KSPRING17__ExtId__c,KSPRING17__FX_Date_Path__c,KSPRING17__FX_Flow__c,KSPRING17__GL_Account_Identifier__c,KSPRING17__GL_Account_Reference_Value__c,KSPRING17__GL_Account__c,KSPRING17__Intercompany_Reference_Value__c,KSPRING17__Intercompany__c,KSPRING17__Line_Type__c,KSPRING17__Object_Name__c,KSPRING17__Object__c,KSPRING17__Raise_Exceptions_for_Blank_Amounts__c,KSPRING17__Role__c,KSPRING17__Rule_Type__c,KSPRING17__Statutory_Ledger__c,KSPRING17__SubTransaction_Type__c,KSPRING17__Subsidiary_Ledger__c,KSPRING17__Suppress_Zero_Amount_Lines__c,KSPRING17__Transaction__c,KSPRING17__Unique_Key__c
a071I0000019tfVQAQ,0051I000000ROnuQAG,False,AR-0000001803,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001803,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQVft9100000I170a,,,,,a1I1I0000001kMfUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Component Return-Rental,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Component Return-Rental||NA||2015-09-01 04:04:12
a071I0000019tgYQAQ,0051I000000ROnuQAG,False,AR-0000001868,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001868,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQYgt9100000I170a,,,,,a1I1I0000001kMaUAI,Invoice__r.To_Company__c,,,Invoice__c,Invoice,False,Investee,DR,False,,False,False,Intercompany Investment,a081I0000001qJdQAI|Invoice__c|Investee|Intercompany Investment|||DR||2015-09-01 04:04:12
a071I0000019tgZQAQ,0051I000000ROnuQAG,False,AR-0000001869,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001869,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQZgt9100000I170a,,,,,a1I1I0000001kNiUAI,Invoice__r.To_Company__c,,,Invoice__c,Invoice,False,Investee,CR,False,,False,False,Intercompany Investment,a081I0000001qJdQAI|Invoice__c|Investee|Intercompany Investment|||CR||2015-09-01 04:04:12
a071I0000019tgaQAA,0051I000000ROnuQAG,False,AR-0000001870,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001870,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQagt9100000I170a,,,,,a1I1I0000001kNDUAY,Payment__r.To_Company__c,,,Payment__c,Payment,False,Payor,DR,False,Intercompany Netting,False,False,Intercompany Payment,a081I0000001qJdQAI|Payment__c|Payor|Intercompany Payment|Intercompany Netting||DR||2015-09-01 04:04:12
a071I0000019tgbQAA,0051I000000ROnuQAG,False,AR-0000001871,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001871,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQbgt9100000I170a,,,,,a1I1I0000001kMQUAY,Payment__r.To_Company__c,,,Payment__c,Payment,False,Payor,CR,False,Intercompany Netting,False,False,Intercompany Payment,a081I0000001qJdQAI|Payment__c|Payor|Intercompany Payment|Intercompany Netting||CR||2015-09-01 04:04:12
a071I0000019tgcQAA,0051I000000ROnuQAG,False,AR-0000001872,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001872,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQcgt9100000I170a,,,,,a1I1I0000001kMQUAY,Payment__r.From_Company__c,,,Payment__c,Payment,False,Payee,DR,False,Intercompany Netting,False,False,Intercompany Payment,a081I0000001qJdQAI|Payment__c|Payee|Intercompany Payment|Intercompany Netting||DR||2015-09-01 04:04:12
a071I0000019tgdQAA,0051I000000ROnuQAG,False,AR-0000001873,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001873,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQdgt9100000I170a,,,,,a1I1I0000001kMaUAI,Payment__r.From_Company__c,,,Payment__c,Payment,False,Payee,CR,False,Intercompany Netting,False,False,Intercompany Payment,a081I0000001qJdQAI|Payment__c|Payee|Intercompany Payment|Intercompany Netting||CR||2015-09-01 04:04:12
a071I0000019tgeQAA,0051I000000ROnuQAG,False,AR-0000001874,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001874,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQegt9100000I170a,,,,,a1I1I0000001kNDUAY,Payment__r.To_Company__c,,,Payment__c,Payment,False,Payor,DR,False,Intercompany Payment,False,False,Intercompany Payment,a081I0000001qJdQAI|Payment__c|Payor|Intercompany Payment|Intercompany Payment||DR||2015-09-01 04:04:12
a071I0000019tgfQAA,0051I000000ROnuQAG,False,AR-0000001875,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001875,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQfgt9100000I170a,,,,,a1I1I0000001kMQUAY,Payment__r.To_Company__c,,,Payment__c,Payment,False,Payor,CR,False,Intercompany Payment,False,False,Intercompany Payment,a081I0000001qJdQAI|Payment__c|Payor|Intercompany Payment|Intercompany Payment||CR||2015-09-01 04:04:12
a071I0000019tggQAA,0051I000000ROnuQAG,False,AR-0000001876,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001876,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQggt9100000I170a,,,,,a1I1I0000001kMQUAY,Payment__r.From_Company__c,,,Payment__c,Payment,False,Payee,DR,False,Intercompany Payment,False,False,Intercompany Payment,a081I0000001qJdQAI|Payment__c|Payee|Intercompany Payment|Intercompany Payment||DR||2015-09-01 04:04:12
a071I0000019tghQAA,0051I000000ROnuQAG,False,AR-0000001877,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:17.000+0000,,,a081I0000001qJdQAI,,,,0000001877,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQhgt9100000I170a,,,,,a1I1I0000001kMaUAI,Payment__r.From_Company__c,,,Payment__c,Payment,False,Payee,CR,False,Intercompany Payment,False,False,Intercompany Payment,a081I0000001qJdQAI|Payment__c|Payee|Intercompany Payment|Intercompany Payment||CR||2015-09-01 04:04:12
a071I0000019tfeQAA,0051I000000ROnuQAG,False,AR-0000001812,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001812,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQeft9100000I170a,,,,,a1I1I0000001kNtUAI,,,Labor Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Completion-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Assembly Completion-Rental|Labor Cost|NA||2015-09-01 04:04:12
a071I0000019tffQAA,0051I000000ROnuQAG,False,AR-0000001813,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001813,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQfft9100000I170a,,,,,a1I1I0000001kNvUAI,,,Outside Processing Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Completion-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Assembly Completion-Rental|Outside Processing Cost|NA||2015-09-01 04:04:12
a071I0000019tfgQAA,0051I000000ROnuQAG,False,AR-0000001814,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001814,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQgft9100000I170a,,,,,a1I1I0000001kNuUAI,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Completion-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Assembly Completion-Rental|Overhead Cost|NA||2015-09-01 04:04:12
a071I0000019tfhQAA,0051I000000ROnuQAG,False,AR-0000001815,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001815,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQhft9100000I170a,,,,,a1I1I0000001kNwUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Assembly Scrap-Rental||NA||2015-09-01 04:04:12
a071I0000019tfiQAA,0051I000000ROnuQAG,False,AR-0000001816,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001816,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQift9100000I170a,,,,,a1I1I0000001kNsUAI,,,Material Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Assembly Scrap-Rental|Material Cost|NA||2015-09-01 04:04:12
a071I0000019tfjQAA,0051I000000ROnuQAG,False,AR-0000001817,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001817,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQjft9100000I170a,,,,,a1I1I0000001kNtUAI,,,Labor Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Assembly Scrap-Rental|Labor Cost|NA||2015-09-01 04:04:12
a071I0000019tfkQAA,0051I000000ROnuQAG,False,AR-0000001818,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001818,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQkft9100000I170a,,,,,a1I1I0000001kNvUAI,,,Outside Processing Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Assembly Scrap-Rental|Outside Processing Cost|NA||2015-09-01 04:04:12
a071I0000019tflQAA,0051I000000ROnuQAG,False,AR-0000001819,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001819,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQlft9100000I170a,,,,,a1I1I0000001kNuUAI,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Scrap-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Assembly Scrap-Rental|Overhead Cost|NA||2015-09-01 04:04:12
a071I0000019tfmQAA,0051I000000ROnuQAG,False,AR-0000001820,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001820,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQmft9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion-Rental||NA||2015-09-01 04:04:12
a071I0000019tfnQAA,0051I000000ROnuQAG,False,AR-0000001821,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001821,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQnft9100000I170a,,,,,a1I1I0000001kNsUAI,,,Material Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion-Rental|Material Cost|NA||2015-09-01 04:04:12
a071I0000019tfoQAA,0051I000000ROnuQAG,False,AR-0000001822,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001822,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQoft9100000I170a,,,,,a1I1I0000001kNtUAI,,,Labor Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion-Rental|Labor Cost|NA||2015-09-01 04:04:12
a071I0000019tfpQAA,0051I000000ROnuQAG,False,AR-0000001823,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001823,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQpft9100000I170a,,,,,a1I1I0000001kNvUAI,,,Outside Processing Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion-Rental|Outside Processing Cost|NA||2015-09-01 04:04:12
a071I0000019tfqQAA,0051I000000ROnuQAG,False,AR-0000001824,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001824,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQqft9100000I170a,,,,,a1I1I0000001kNuUAI,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Assembly Uncompletion-Rental,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion-Rental|Overhead Cost|NA||2015-09-01 04:04:12
a071I0000019tfrQAA,0051I000000ROnuQAG,False,AR-0000001825,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001825,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQrft9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Rounding-Rental,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Rounding-Rental||NA||2015-09-01 04:04:12
a071I0000019tfsQAA,0051I000000ROnuQAG,False,AR-0000001826,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001826,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQsft9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Rounding-Rental,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Rounding-Rental||NA||2015-09-01 04:04:12
a071I0000019tftQAA,0051I000000ROnuQAG,False,AR-0000001827,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001827,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQtft9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Rounding-Rental,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Rounding-Rental||NA||2015-09-01 04:04:12
a071I0000019tfuQAA,0051I000000ROnuQAG,False,AR-0000001828,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001828,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQuft9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Rounding-Rental,False,False,Work Order DeKit,a081I0000001qJdQAI|Inventory_Change__c||Work Order DeKit|Rounding-Rental||NA||2015-09-01 04:04:12
a071I0000019tfvQAA,0051I000000ROnuQAG,False,AR-0000001829,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001829,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQvft9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,RMA Receipt-Rental,False,False,RMA Receipt,a081I0000001qJdQAI|Inventory_Change__c||RMA Receipt|RMA Receipt-Rental||NA||2015-09-01 04:04:12
a071I0000019tfwQAA,0051I000000ROnuQAG,False,AR-0000001830,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001830,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQwft9100000I170a,,,,,a1I1I0000001kNwUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,RMA Scrap-Rental,False,False,RMA Scrap,a081I0000001qJdQAI|Inventory_Change__c||RMA Scrap|RMA Scrap-Rental||NA||2015-09-01 04:04:12
a071I0000019tfxQAA,0051I000000ROnuQAG,False,AR-0000001831,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001831,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQxft9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,RMA Receipt For Repair,False,False,RMA Receipt For Repair,a081I0000001qJdQAI|Inventory_Change__c||RMA Receipt For Repair|RMA Receipt For Repair||NA||2015-09-01 04:04:12
a071I0000019tfyQAA,0051I000000ROnuQAG,False,AR-0000001832,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001832,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQyft9100000I170a,,,,,a1I1I0000001kNrUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Sales Order Shipment - Repair,False,False,Sales Order Shipment,a081I0000001qJdQAI|Inventory_Change__c||Sales Order Shipment|Sales Order Shipment - Repair||NA||2015-09-01 04:04:12
a071I0000019tclQAA,0051I000000ROnuQAG,False,AR-0000001633,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,Purchase_Price__c,0000001633,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQlct9100000I170a,,,,,a1I1I0000001kNEUAY,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Logical Purchase Order Return,False,False,Logical Purchase Order Return,a081I0000001qJdQAI|Inventory_Change__c||Logical Purchase Order Return|Logical Purchase Order Return||DR|-704566336|2015-09-01 04:04:12
a071I0000019tcmQAA,0051I000000ROnuQAG,False,AR-0000001634,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001634,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQmct9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Purchase Order Receipt,False,False,Purchase Order Receipt,a081I0000001qJdQAI|Inventory_Change__c||Purchase Order Receipt|Purchase Order Receipt||DR||2015-09-01 04:04:12
a071I0000019tcnQAA,0051I000000ROnuQAG,False,AR-0000001635,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001635,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQnct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Purchase Order Receipt,False,False,Purchase Order Receipt,a081I0000001qJdQAI|Inventory_Change__c||Purchase Order Receipt|Purchase Order Receipt||CR||2015-09-01 04:04:12
a071I0000019tcoQAA,0051I000000ROnuQAG,False,AR-0000001636,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,Purchase_Price__c,0000001636,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQoct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Purchase Order Receipt,False,False,Purchase Order Receipt,a081I0000001qJdQAI|Inventory_Change__c||Purchase Order Receipt|Purchase Order Receipt||DR|-704566336|2015-09-01 04:04:12
a071I0000019tcpQAA,0051I000000ROnuQAG,False,AR-0000001637,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,Purchase_Price__c,0000001637,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQpct9100000I170a,,,,,a1I1I0000001kNEUAY,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Purchase Order Receipt,False,False,Purchase Order Receipt,a081I0000001qJdQAI|Inventory_Change__c||Purchase Order Receipt|Purchase Order Receipt||CR|-704566336|2015-09-01 04:04:12
a071I0000019tcqQAA,0051I000000ROnuQAG,False,AR-0000001638,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001638,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQqct9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Void - Purchase Order Receipt,False,False,Void - Purchase Order Receipt,a081I0000001qJdQAI|Inventory_Change__c||Void - Purchase Order Receipt|Void - Purchase Order Receipt||CR||2015-09-01 04:04:12
a071I0000019tcrQAA,0051I000000ROnuQAG,False,AR-0000001639,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001639,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQrct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Void - Purchase Order Receipt,False,False,Void - Purchase Order Receipt,a081I0000001qJdQAI|Inventory_Change__c||Void - Purchase Order Receipt|Void - Purchase Order Receipt||DR||2015-09-01 04:04:12
a071I0000019tcsQAA,0051I000000ROnuQAG,False,AR-0000001640,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,Purchase_Price__c,0000001640,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQsct9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Void - Purchase Order Receipt,False,False,Void - Purchase Order Receipt,a081I0000001qJdQAI|Inventory_Change__c||Void - Purchase Order Receipt|Void - Purchase Order Receipt||CR|-704566336|2015-09-01 04:04:12
